machine_id,line,cycle,timestamp,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL,shift,is_stop,stop_duration_min,cycles_since_maintenance,vibration_rms,vibration_axial,shaft_runout_um,operator_micro_stop
TST-07,Hot Test Rig,207,2026-03-11 23:03:21.887393,0.0218,0.0,100,566.005,679.357,1351.703,1533.608,14.327,25.065,498.035,2549.082,9167.568,1.241,49.093,546.961,2311.321,8893.695,8.153089686772232,0.029,326.448,2575.846,107.873,39.293,21.265,124,Day,0,0,207,,,,
TST-07,Hot Test Rig,208,2026-03-12 03:03:21.887406,0.0,0.0003,60,550.259,601.525,1703.823,1490.371,15.235,20.961,569.059,2489.614,9306.417,1.241,38.09,503.932,2093.34,7971.974,8.606433927951384,0.035,410.12,2045.001,105.757,37.857,23.405,123,Evening,0,0,208,,,,
TST-07,Hot Test Rig,209,2026-03-12 07:03:21.887420,0.0,0.0003,80,483.034,747.221,1516.767,1248.771,13.003,17.831,643.412,2084.119,8865.026,1.385,50.429,520.178,2744.027,7387.282,7.66071554060281,0.028,360.671,2196.453,91.73,43.71,24.821,123,Evening,0,0,209,,,,
TST-07,Hot Test Rig,210,2026-03-12 11:03:21.887435,-0.0087,-0.0003,80,526.826,600.545,1770.332,1341.224,13.41,19.92,621.264,3058.202,9863.777,1.365,49.482,543.889,2537.389,9185.978,7.582684938864261,0.027,390.679,2369.92,82.315,39.164,20.733,123,Night,0,0,210,,,,
TST-07,Hot Test Rig,211,2026-03-12 15:03:21.887450,0.0005,0.0,80,568.56,654.697,1720.222,1274.052,16.552,24.606,549.185,2728.407,10736.589,1.453,43.167,507.977,1929.765,7110.693,8.152874331378184,0.026,431.751,2161.176,86.894,26.048,21.567,122,Night,0,0,211,,,,
TST-07,Hot Test Rig,212,2026-03-12 19:03:21.887465,0.0005,0.0,60,596.164,660.151,1620.215,1393.116,17.496,21.091,542.774,2598.354,10128.761,1.217,44.422,519.589,2757.155,6985.218,8.873383176434526,0.031,340.4,2128.533,107.734,38.512,24.739,122,Day,0,0,212,,,,
TST-07,Hot Test Rig,213,2026-03-12 23:03:21.887481,-0.0087,0.0,80,507.768,659.431,1595.318,1367.613,14.846,20.404,671.22,2307.161,8823.342,1.221,52.329,531.054,2115.369,8433.009,7.466946101189945,0.03,343.831,2449.717,111.383,41.407,25.177,122,Day,0,0,213,,,,
TST-07,Hot Test Rig,214,2026-03-13 03:03:21.887496,-0.0087,-0.0003,60,533.748,671.128,1675.552,1330.371,14.932,24.615,469.077,2506.571,7358.705,1.383,41.705,491.982,2227.851,7636.603,8.333579830672143,0.035,393.297,2409.874,116.262,37.072,26.475,121,Evening,0,0,214,,,,
TST-07,Hot Test Rig,215,2026-03-13 07:03:21.887511,0.0218,-0.0003,100,516.384,680.253,1435.14,1322.303,13.295,18.335,597.297,2416.937,9819.867,1.395,46.367,552.627,2638.664,7324.255,7.996347901725685,0.025,346.285,2164.683,104.539,42.497,21.762,121,Evening,0,0,215,,,,
TST-07,Hot Test Rig,216,2026-03-13 11:03:21.887527,0.0,-0.0003,100,467.881,644.886,1701.668,1307.936,,19.747,593.901,2505.26,9692.423,1.431,45.562,471.953,1952.222,7607.692,7.809518231145558,0.029,416.544,2108.105,86.658,41.348,25.605,120,Night,0,0,216,,,,
TST-07,Hot Test Rig,217,2026-03-13 15:03:21.887542,0.0218,-0.0003,80,508.646,695.598,1811.912,1517.679,15.921,19.145,576.253,2680.323,8644.51,1.423,42.966,538.487,2507.575,7878.269,8.56367408925369,0.029,436.234,2277.157,106.237,38.8,23.617,120,Night,0,0,217,,,,
TST-07,Hot Test Rig,218,2026-03-13 19:03:21.887557,0.0,0.0003,60,466.879,687.621,1491.057,1293.072,16.766,19.868,467.68,2211.894,8913.004,1.543,37.732,442.128,2355.241,8320.751,7.926617878027057,0.028,411.352,2528.501,95.182,38.473,26.723,120,Day,0,0,218,,,,
TST-07,Hot Test Rig,219,2026-03-13 23:03:21.887572,0.0218,-0.0003,80,607.687,560.347,1392.16,1374.285,14.116,20.293,505.648,2411.864,7068.371,1.0,48.292,441.448,2364.714,7476.048,8.741002489787592,0.032,462.929,2349.782,104.403,38.663,24.183,119,Day,0,0,219,,,,
TST-07,Hot Test Rig,220,2026-03-14 03:03:21.887587,0.0218,-0.0003,60,460.889,680.26,1681.489,1531.336,14.534,19.992,445.103,2483.924,8204.911,1.112,56.898,519.144,2482.757,6966.163,6.934101633662015,0.031,326.353,2415.949,82.894,40.552,20.664,119,Evening,0,0,220,,,,
TST-07,Hot Test Rig,221,2026-03-14 07:03:21.887602,0.0,0.0,60,526.826,525.524,1621.054,1496.185,15.809,23.459,536.151,2067.9,9523.399,1.239,45.003,506.301,2398.574,8215.903,8.144925375206505,0.027,362.887,2363.093,104.229,33.888,24.062,119,Evening,0,0,221,,,,
TST-07,Hot Test Rig,222,2026-03-14 11:03:21.887617,0.0218,0.0003,60,542.946,609.184,1933.119,1317.486,14.663,19.39,562.744,2380.924,9139.517,1.473,46.472,412.891,2350.212,8318.165,6.821986751630522,0.03,399.515,2521.079,87.255,40.561,19.453,118,Night,0,0,222,,,,
TST-07,Hot Test Rig,223,2026-03-14 15:03:21.887632,0.0005,-0.0003,80,499.038,693.84,1578.365,1451.197,,20.863,545.862,2037.074,6842.695,1.121,46.816,564.41,2492.105,8633.915,6.859282192890782,0.031,319.915,2555.839,85.551,32.919,24.576,118,Night,0,0,223,,,,
TST-07,Hot Test Rig,224,2026-03-14 19:03:21.887647,0.0,0.0003,80,554.546,643.54,1539.806,1524.121,17.074,21.757,512.519,2370.957,9597.685,1.591,50.098,606.007,2767.475,8620.811,8.039147379176127,0.029,433.427,2295.452,108.202,41.727,23.299,118,Day,0,0,224,,,,
TST-07,Hot Test Rig,225,2026-03-14 23:03:21.887662,0.0218,0.0003,80,499.903,664.053,1902.563,1435.452,16.526,20.616,515.308,2265.499,10499.318,1.104,41.951,545.085,2475.98,6789.05,9.005705497605787,0.025,397.805,2615.574,100.264,34.578,25.519,117,Day,0,0,225,,,,
TST-07,Hot Test Rig,226,2026-03-15 03:03:21.887677,0.0,-0.0003,60,497.964,551.373,1600.402,1432.191,13.998,23.308,540.745,2894.408,9171.942,1.307,55.796,594.652,2776.044,8525.611,8.85916752375175,0.029,420.115,2209.959,80.546,36.957,23.672,117,Evening,0,0,226,,,,
TST-07,Hot Test Rig,227,2026-03-15 07:03:21.887693,-0.0087,-0.0003,60,505.989,587.303,1904.676,1234.716,15.32,19.621,559.698,2173.745,10542.948,1.291,53.318,552.327,2481.431,7285.921,6.124314918636253,0.029,404.129,2196.789,95.005,37.958,22.428,116,Evening,0,0,227,,,,
TST-07,Hot Test Rig,228,2026-03-15 11:03:21.887708,-0.0087,0.0,100,502.941,704.822,1515.887,1416.941,13.672,18.516,489.524,2412.229,10171.716,1.192,48.676,537.367,2300.604,8557.986,7.441918642362906,0.028,402.49,2363.067,96.412,41.389,25.513,116,Night,0,0,228,,,,
TST-07,Hot Test Rig,229,2026-03-15 15:03:21.887722,-0.0087,0.0,80,542.336,627.352,1376.288,1323.636,16.076,17.517,577.319,2170.232,8773.662,1.662,49.95,465.137,2195.109,8184.932,7.398997911711627,0.029,405.608,2641.946,111.987,42.6,21.5,116,Night,0,0,229,,,,
TST-07,Hot Test Rig,230,2026-03-15 19:03:21.887737,-0.0087,0.0003,80,557.813,679.326,1627.569,1641.581,16.683,20.135,588.966,2497.826,9476.701,1.249,43.903,487.618,2670.534,8098.491,9.305990628724455,0.032,364.19,2088.079,115.277,35.503,25.43,115,Day,0,0,230,,,,
TST-07,Hot Test Rig,231,2026-03-15 23:03:21.887753,0.0005,-0.0003,100,581.802,644.896,1508.102,1400.84,12.482,17.743,588.967,2175.51,8689.211,1.403,48.841,533.485,2159.868,7780.694,7.443592281560402,0.031,335.156,2009.448,115.546,44.024,24.985,115,Day,0,0,231,,,,
TST-07,Hot Test Rig,232,2026-03-16 03:03:21.887768,0.0218,0.0,60,419.99,584.158,1610.647,1452.956,15.034,21.467,548.032,2601.589,8478.099,1.478,59.322,455.188,2323.809,8893.184,8.40826371967877,0.039,385.8,2696.974,96.758,32.148,24.297,115,Evening,0,0,232,,,,
TST-07,Hot Test Rig,233,2026-03-16 07:03:21.887783,0.0,0.0,100,498.257,658.086,1811.528,1394.87,12.549,25.672,511.878,2384.221,9499.189,1.477,44.43,554.392,2286.342,8041.918,7.353494759875485,0.032,314.533,2572.108,95.55,44.631,26.106,114,Evening,0,0,233,,,,
TST-07,Hot Test Rig,234,2026-03-16 11:03:21.887798,0.0218,0.0003,100,423.472,735.638,1559.504,1447.821,,19.52,616.121,2289.443,10551.593,1.415,45.154,540.585,2206.732,8477.704,8.152101872833859,0.033,398.942,2298.956,106.202,35.034,24.062,114,Night,0,0,234,,,,
TST-07,Hot Test Rig,235,2026-03-16 15:03:21.887815,0.0,0.0,80,559.177,605.883,1359.618,1598.829,13.545,24.736,599.258,2496.961,8023.733,0.958,51.105,578.0,2036.947,8784.147,6.663220786140858,0.036,360.248,2192.266,108.195,37.326,21.824,113,Night,0,0,235,,,,
TST-07,Hot Test Rig,236,2026-03-16 19:03:21.887829,0.0005,-0.0003,60,658.15,656.248,1571.615,1447.096,15.107,20.767,441.708,2460.011,9581.366,1.503,46.041,499.58,2497.079,7726.619,9.047633520794927,0.031,432.66,2364.228,105.556,47.194,21.189,113,Day,0,0,236,,,,
TST-07,Hot Test Rig,237,2026-03-16 23:03:21.887842,0.0,0.0,60,394.394,671.724,1753.797,1338.827,15.249,22.524,580.667,2265.301,10022.063,1.229,47.287,504.457,2440.803,6638.964,7.01311422488177,0.029,388.818,2265.795,83.162,36.281,21.057,113,Day,0,0,237,,,,
TST-07,Hot Test Rig,238,2026-03-17 03:03:21.887856,0.0,0.0,80,504.613,561.526,1470.092,1335.023,15.817,23.455,515.825,2385.002,9478.006,1.152,45.492,548.395,2295.944,8049.112,7.84505518008351,0.031,400.806,2130.975,92.724,33.776,21.067,112,Evening,0,0,238,,,,
TST-07,Hot Test Rig,239,2026-03-17 07:03:21.887869,0.0005,0.0,60,609.934,829.773,1231.097,1371.758,12.944,21.993,628.949,2560.73,9519.131,1.355,40.627,532.774,2237.856,8196.075,7.207307208302804,0.034,450.792,2541.317,96.022,36.373,24.31,112,Evening,0,0,239,,,,
TST-07,Hot Test Rig,240,2026-03-17 11:03:21.887883,-0.0087,0.0003,60,452.289,640.666,1557.512,1618.804,15.179,21.402,504.584,2249.424,10590.279,1.233,44.865,463.516,2129.533,8944.603,7.611131352128835,0.034,375.029,2442.916,98.175,43.076,25.909,112,Night,0,0,240,,,,
TST-07,Hot Test Rig,241,2026-03-17 15:03:21.887897,-0.0087,0.0,60,523.704,625.286,1584.766,1338.341,12.588,19.606,663.762,2635.516,8661.968,1.3,52.311,512.274,2213.943,6315.045,7.455544105240362,0.029,337.296,2319.411,102.211,35.193,21.735,111,Night,0,0,241,,,,
TST-07,Hot Test Rig,242,2026-03-17 19:03:21.887911,0.0218,0.0003,100,572.183,662.836,1654.952,1416.085,13.804,24.228,524.801,2401.159,7881.284,1.358,47.925,500.016,2672.79,7546.457,7.652434208556531,0.026,478.673,2106.473,95.046,40.705,23.272,111,Day,0,0,242,,,,
TST-07,Hot Test Rig,243,2026-03-17 23:03:21.887924,0.0,0.0003,60,519.459,690.881,1495.366,1523.383,13.264,22.408,632.305,2306.291,8576.437,1.408,54.568,501.386,2621.029,8090.583,6.846175578002926,0.035,429.169,2169.46,82.94,42.268,28.001,110,Day,0,0,243,,,,
TST-07,Hot Test Rig,244,2026-03-18 03:03:21.887938,0.0005,0.0,100,536.394,625.943,1829.828,1345.69,13.746,20.561,588.588,2375.627,10041.995,1.277,50.171,544.919,1982.033,8678.031,8.652968116673486,0.029,375.604,2215.227,82.368,40.982,23.827,110,Evening,0,0,244,,,,
TST-07,Hot Test Rig,245,2026-03-18 07:03:21.887952,0.0218,0.0,60,515.665,744.91,1585.417,1492.341,16.615,21.055,581.68,2348.317,9161.615,1.222,39.228,520.901,2392.296,7742.899,7.801149708574635,0.033,364.152,2426.577,108.339,41.272,23.714,110,Evening,0,0,245,,,,
TST-07,Hot Test Rig,246,2026-03-18 11:03:21.887965,0.0005,-0.0003,80,439.828,760.028,1489.41,1731.707,15.185,24.241,415.429,2464.673,7378.684,1.34,38.404,477.109,2311.855,8368.981,8.21254042851903,0.032,478.417,2537.426,93.314,35.985,24.764,109,Night,0,0,246,,,,
TST-07,Hot Test Rig,247,2026-03-18 15:03:21.887979,-0.0087,0.0,80,491.947,648.707,1739.915,1320.073,12.904,18.87,536.014,2544.127,11202.922,1.339,49.392,452.491,2209.244,7660.8,7.71917061271247,0.029,410.202,2458.525,104.755,44.623,23.891,109,Night,0,0,247,,,,
TST-07,Hot Test Rig,248,2026-03-18 19:03:21.887992,0.0005,0.0003,80,584.748,595.46,1667.504,1420.577,16.696,24.575,559.925,2260.912,9239.757,1.326,41.421,452.373,2327.359,9443.699,8.9480982623359,0.037,355.643,2814.116,97.947,39.908,27.777,109,Day,0,0,248,,,,
TST-07,Hot Test Rig,249,2026-03-18 23:03:21.888006,0.0218,0.0,100,520.146,643.903,1427.621,1326.352,14.268,18.192,534.23,2481.628,10272.691,1.297,41.551,530.781,2537.256,8590.161,8.746793562692924,0.032,442.974,2488.499,100.415,40.888,28.346,108,Day,0,0,249,,,,
TST-07,Hot Test Rig,250,2026-03-19 03:03:21.888021,-0.0087,-0.0003,60,527.612,633.912,1652.067,1618.782,13.372,23.871,412.311,2460.389,9898.983,1.345,51.731,421.059,2721.547,6322.475,7.336348431677884,0.026,358.151,1981.371,106.548,41.345,23.944,108,Evening,0,0,250,,,,
TST-07,Hot Test Rig,251,2026-03-19 07:03:21.888036,0.0,-0.0003,80,599.795,562.152,1526.867,1530.778,,21.488,523.541,2258.701,9206.183,1.231,38.048,478.17,2784.097,7533.047,6.336373689812105,0.031,362.822,2434.562,88.229,31.499,23.524,108,Evening,0,0,251,,,,
TST-07,Hot Test Rig,252,2026-03-19 11:03:21.888051,0.0005,0.0,80,472.21,578.839,1522.091,1344.474,,23.435,477.791,2557.593,7457.407,1.082,52.998,490.609,2501.654,7185.933,8.14433313334227,0.036,374.629,2867.595,96.761,36.733,22.345,107,Night,0,0,252,,,,
TST-07,Hot Test Rig,253,2026-03-19 15:03:21.888065,-0.0087,-0.0003,80,542.016,660.853,1535.687,1495.078,15.141,22.603,497.076,2570.455,9177.893,1.21,44.365,550.438,2412.042,7846.155,9.191730830100077,0.028,387.265,2426.172,88.434,42.711,27.205,107,Night,0,0,253,,,,
TST-07,Hot Test Rig,254,2026-03-19 19:03:21.888080,0.0218,0.0,100,492.825,712.872,1602.551,1517.918,14.772,21.58,468.387,2251.828,9653.535,1.149,51.916,558.727,2435.735,8555.466,6.29930582323524,0.026,350.0,2208.243,110.972,29.961,21.675,106,Day,0,0,254,,,,
TST-07,Hot Test Rig,255,2026-03-19 23:03:21.888095,0.0005,0.0,100,417.297,619.139,1718.148,1468.24,13.848,21.553,641.547,2225.924,8264.46,1.134,37.014,507.813,2765.806,7942.096,8.203663862607366,0.031,346.278,2830.595,107.003,41.158,24.836,106,Day,0,0,255,,,,
TST-07,Hot Test Rig,256,2026-03-20 03:03:21.888110,-0.0087,-0.0003,80,587.639,609.876,1550.135,1623.232,17.49,21.629,598.762,2541.929,9210.251,1.527,40.275,486.738,2128.142,7485.341,8.572670028982317,0.032,428.11,2399.881,97.55,39.724,20.267,106,Evening,0,0,256,,,,
TST-07,Hot Test Rig,257,2026-03-20 07:03:21.888127,0.0005,0.0,100,524.307,637.224,1183.639,1342.342,14.342,25.661,479.725,2052.254,8833.324,1.304,51.9,547.643,2258.281,7349.244,8.38092650664167,0.034,398.537,2515.43,77.577,40.687,25.28,105,Evening,0,0,257,,,,
TST-07,Hot Test Rig,258,2026-03-20 11:03:21.888142,-0.0087,0.0003,80,468.873,589.586,1712.927,1330.375,,19.481,463.581,2809.937,9457.812,1.271,48.415,534.84,2287.802,9265.925,8.4783951650097,0.028,435.444,2651.574,98.811,37.765,24.036,105,Night,0,0,258,,,,
TST-07,Hot Test Rig,259,2026-03-20 15:03:21.888157,-0.0087,-0.0003,80,543.805,580.012,1901.354,1266.56,13.469,22.757,576.226,2525.126,8071.094,1.309,49.2,456.042,2081.183,8993.235,8.39806906292114,0.032,487.336,2025.234,97.177,42.321,24.291,105,Night,0,0,259,,,,
TST-07,Hot Test Rig,260,2026-03-20 19:03:21.888172,0.0005,0.0003,100,587.749,596.813,1672.072,1276.698,16.668,21.027,429.424,3132.871,8339.183,1.332,40.683,567.265,2751.41,9477.339,8.609742926483213,0.032,408.016,2360.585,75.227,37.957,22.768,104,Day,0,0,260,,,,
TST-07,Hot Test Rig,261,2026-03-20 23:03:21.888188,0.0218,0.0003,100,587.585,611.587,1882.889,1327.136,13.925,17.082,571.059,2525.201,9092.643,1.317,51.254,565.57,2210.701,8714.369,6.6933531188288224,0.037,382.146,2049.137,94.014,44.359,25.27,104,Day,0,0,261,,,,
TST-07,Hot Test Rig,262,2026-03-21 03:03:21.888203,0.0,-0.0003,100,437.894,604.685,1624.926,1415.032,15.378,26.227,667.017,2411.171,8557.421,1.279,43.091,516.572,2353.713,6852.19,7.018716339559614,0.03,500.233,2441.579,96.19,38.708,16.651,103,Evening,0,0,262,,,,
TST-07,Hot Test Rig,263,2026-03-21 07:03:21.888218,0.0218,0.0003,100,552.075,530.041,1582.807,1025.397,14.509,21.686,538.647,2133.99,8661.028,1.298,59.953,460.801,2239.553,7914.667,7.660297204105316,0.032,343.721,2382.571,104.564,35.42,26.029,103,Evening,0,0,263,,,,
TST-07,Hot Test Rig,264,2026-03-21 11:03:21.888233,0.0,0.0003,60,527.268,668.76,1548.661,1369.805,14.081,20.79,613.123,2534.977,8988.222,1.413,51.798,536.916,2387.159,8586.584,6.852923332601717,0.031,351.768,2373.961,88.349,43.758,18.264,103,Night,0,0,264,,,,
TST-07,Hot Test Rig,265,2026-03-21 15:03:21.888248,0.0005,0.0003,80,566.038,550.154,1402.975,1400.045,15.191,18.924,592.304,2172.24,8844.505,1.255,43.855,574.079,2521.587,9168.037,7.563025731679801,0.034,406.118,2482.439,94.31,38.587,22.164,102,Night,0,0,265,,,,
TST-07,Hot Test Rig,266,2026-03-21 19:03:21.888263,0.0,0.0003,60,537.911,554.329,1629.629,1509.746,16.504,18.86,552.367,1896.993,9382.03,1.415,50.91,505.565,2244.15,8529.347,8.16725327672618,0.028,437.734,2229.596,90.625,42.06,21.948,102,Day,0,0,266,,,,
TST-07,Hot Test Rig,267,2026-03-21 23:03:21.888278,0.0005,-0.0003,100,504.975,604.064,1534.41,1374.85,9.606,24.405,573.639,2370.54,8753.951,1.256,51.041,510.962,2548.835,7740.049,8.10517257122701,0.029,390.9,1945.316,111.354,39.144,28.371,102,Day,0,0,267,,,,
TST-07,Hot Test Rig,268,2026-03-22 03:03:21.888293,0.0005,0.0003,80,596.064,620.017,1596.366,1395.627,13.004,19.248,587.01,2408.907,8710.475,1.25,51.156,493.752,2892.357,6495.144,7.763245567027074,0.025,381.535,2288.378,111.587,31.853,29.772,101,Evening,0,0,268,,,,
TST-07,Hot Test Rig,269,2026-03-22 07:03:21.888307,-0.0087,-0.0003,80,509.43,671.896,1282.182,1324.765,14.331,22.007,624.306,2261.085,9021.06,1.315,45.712,379.575,2855.138,8329.807,9.547801297980563,0.03,399.577,2092.529,114.044,31.581,23.342,101,Evening,0,0,269,,,,
TST-07,Hot Test Rig,270,2026-03-22 11:03:21.888321,0.0218,0.0003,80,521.518,555.105,1670.71,1474.348,14.81,21.857,567.982,2303.623,8873.06,1.277,47.524,494.891,2440.945,7442.829,7.51581796977243,0.029,440.418,2542.443,104.666,40.14,23.459,100,Night,0,0,270,,,,
TST-07,Hot Test Rig,271,2026-03-22 15:03:21.888335,0.0005,0.0003,100,475.034,684.15,1767.954,1288.4,16.621,22.457,565.196,2055.449,8517.87,1.433,45.885,536.351,2392.472,7997.033,7.834155197559966,0.028,456.904,2385.81,84.68,33.207,23.099,100,Night,0,0,271,,,,
TST-07,Hot Test Rig,272,2026-03-22 19:03:21.888348,0.0218,0.0,80,476.619,772.719,1755.334,1336.298,17.036,21.862,520.115,1880.043,9519.099,1.468,46.241,478.891,2646.146,8875.42,7.715935542072275,0.026,347.751,2447.553,90.043,42.33,20.358,100,Day,0,0,272,,,,
TST-07,Hot Test Rig,273,2026-03-22 23:03:21.888362,0.0218,-0.0003,80,534.279,551.106,1688.625,1373.677,14.239,21.586,554.495,2837.89,8448.419,1.382,40.772,588.616,2135.19,8926.497,7.8073393815271395,0.026,483.484,2189.761,104.248,41.248,22.118,99,Day,0,0,273,,,,
TST-07,Hot Test Rig,274,2026-03-23 03:03:21.888375,0.0218,-0.0003,60,510.439,636.083,1483.443,1280.242,15.387,26.132,556.459,2477.667,8619.388,1.509,52.116,529.488,2765.681,8578.828,7.250385608921569,0.033,374.309,2596.837,124.509,36.122,24.158,99,Evening,0,0,274,,,,
TST-07,Hot Test Rig,275,2026-03-23 07:03:21.888389,0.0218,-0.0003,80,613.822,636.053,1653.419,1408.856,15.15,21.039,542.625,2194.253,10448.625,1.106,44.028,544.23,2296.158,9819.103,7.45005213832705,0.032,401.99,2393.727,86.235,39.651,23.414,99,Evening,0,0,275,,,,
TST-07,Hot Test Rig,276,2026-03-23 11:03:21.888403,-0.0087,0.0003,60,616.989,690.794,1190.521,1409.521,14.949,25.37,498.392,2150.468,9242.086,1.261,47.314,603.224,2434.83,7378.543,7.206617554738843,0.025,327.113,2115.589,92.37,46.499,21.934,98,Night,0,0,276,,,,
TST-07,Hot Test Rig,277,2026-03-23 15:03:21.888416,-0.0087,-0.0003,60,542.661,673.378,1588.012,1338.021,14.851,20.678,598.426,2119.283,9339.247,1.428,51.988,549.536,2361.006,10236.127,7.411728041860997,0.03,461.509,2353.895,81.43,32.912,25.881,98,Night,0,0,277,,,,
TST-07,Hot Test Rig,278,2026-03-23 19:03:21.888430,-0.0087,0.0003,100,472.728,620.378,1784.725,1457.676,14.982,20.16,604.147,2580.942,10179.307,1.298,43.165,506.223,2530.854,7781.572,7.485933036001837,0.032,429.071,2789.809,105.457,33.793,26.294,98,Day,0,0,278,,,,
TST-07,Hot Test Rig,279,2026-03-23 23:03:21.888445,0.0218,-0.0003,60,544.084,722.39,1758.91,1716.772,15.671,20.9,529.979,2073.987,8983.735,1.536,43.111,678.269,2547.951,8338.42,8.666478046217357,0.027,348.266,2640.262,103.847,45.23,26.291,97,Day,0,0,279,,,,
TST-07,Hot Test Rig,280,2026-03-24 03:03:21.888459,0.0,0.0003,60,508.361,711.345,1621.348,1440.184,15.875,26.385,526.813,2266.184,9565.699,1.365,47.793,557.361,2782.547,8867.355,8.680346170184324,0.028,341.829,2714.396,98.976,37.267,23.032,97,Evening,0,0,280,,,,
TST-07,Hot Test Rig,281,2026-03-24 07:03:21.888473,0.0,-0.0003,80,482.426,617.752,1513.554,1397.76,13.592,27.219,556.661,2701.694,8305.787,1.249,46.766,502.483,2543.767,8550.9,7.022952980787014,0.033,383.527,2524.175,112.881,46.659,24.945,96,Evening,0,0,281,,,,
TST-07,Hot Test Rig,282,2026-03-24 11:03:21.888486,0.0005,-0.0003,100,467.354,627.852,1483.945,1432.755,14.789,24.686,415.503,2427.473,8764.429,1.264,46.615,606.391,2665.533,8142.043,7.137241654161813,0.033,337.805,2487.484,103.337,41.082,25.029,96,Night,0,0,282,,,,
TST-07,Hot Test Rig,283,2026-03-24 15:03:21.888500,0.0005,0.0,100,519.968,626.824,1778.557,1277.234,15.547,18.953,629.772,2960.845,8406.517,1.352,57.553,542.558,2546.023,9285.605,8.009009406126248,0.025,436.351,2847.795,102.541,33.584,22.179,96,Night,0,0,283,,,,
TST-07,Hot Test Rig,284,2026-03-24 19:03:21.888514,0.0,-0.0003,80,593.974,584.824,1321.28,1790.131,15.16,24.119,619.546,2746.623,8737.942,1.262,45.69,492.001,2388.304,8321.803,7.79781064550342,0.028,388.88,2291.955,117.852,44.982,22.342,95,Day,0,0,284,,,,
TST-07,Hot Test Rig,285,2026-03-24 23:03:21.888529,-0.0087,0.0,100,480.748,615.414,1348.652,1436.737,14.685,19.665,470.698,1861.475,9899.978,1.486,49.175,528.998,2283.98,10140.445,7.7663742649048135,0.03,417.438,2995.533,128.033,37.504,26.114,95,Day,0,0,285,,,,
TST-07,Hot Test Rig,286,2026-03-25 03:03:21.888544,0.0005,0.0,100,518.585,686.931,1486.413,1415.741,13.403,21.491,546.719,2595.762,10101.573,1.43,47.102,470.204,2374.91,6900.453,7.908418104239062,0.03,415.757,2539.138,105.221,36.091,20.759,95,Evening,0,0,286,,,,
TST-07,Hot Test Rig,287,2026-03-25 07:03:21.888559,0.0218,-0.0003,60,520.628,645.324,1626.763,1335.504,14.805,17.779,558.038,2642.749,10830.548,1.332,46.725,553.288,2531.1,7874.101,8.010280257107716,0.026,333.666,2369.669,83.751,35.114,23.342,94,Evening,0,0,287,,,,
TST-07,Hot Test Rig,288,2026-03-25 11:03:21.888574,-0.0087,0.0003,60,560.326,659.314,1854.786,1327.411,11.471,23.827,568.342,2405.921,11127.89,1.156,50.34,578.422,2583.08,7665.808,8.844383582264069,0.03,402.059,2236.379,94.14,39.02,24.097,94,Night,0,0,288,,,,
TST-07,Hot Test Rig,289,2026-03-25 15:03:21.888589,-0.0087,-0.0003,80,514.802,587.499,1491.768,1369.035,13.709,16.505,527.865,2503.263,10649.921,1.404,46.591,522.771,2232.27,7677.197,7.896493159997402,0.027,446.495,2136.586,103.805,40.675,24.121,93,Night,0,0,289,,,,
TST-07,Hot Test Rig,290,2026-03-25 19:03:21.888604,0.0218,0.0003,80,530.441,536.009,1708.381,1638.189,13.603,21.846,649.236,2438.864,10181.557,1.246,53.11,523.116,2669.439,9398.419,8.537802530858698,0.031,370.355,2439.22,104.809,37.344,20.455,93,Day,0,0,290,,,,
TST-07,Hot Test Rig,291,2026-03-25 23:03:21.888620,0.0218,-0.0003,100,485.04,613.406,1728.216,1414.442,14.191,26.438,560.442,2389.596,8323.605,1.568,46.015,488.642,2299.617,7607.963,7.911599610306744,0.033,372.382,2106.236,92.116,38.18,22.4,93,Day,0,0,291,,,,
TST-07,Hot Test Rig,292,2026-03-26 03:03:21.888634,-0.0087,0.0,60,526.861,702.441,1336.805,1342.329,16.24,21.638,551.356,2907.529,8563.581,1.322,47.883,515.68,2243.896,8374.097,7.9096857867628865,0.037,394.14,2212.747,120.46,36.202,25.436,92,Evening,0,0,292,,,,
TST-07,Hot Test Rig,293,2026-03-26 07:03:21.888649,-0.0087,0.0,80,510.626,715.896,1511.517,1491.905,13.422,16.104,561.299,2236.115,8026.569,1.239,53.387,532.706,2742.158,7304.05,7.891095133392581,0.029,307.083,1739.902,106.494,41.682,22.423,92,Evening,0,0,293,,,,
TST-07,Hot Test Rig,294,2026-03-26 11:03:21.888664,-0.0087,0.0,60,378.541,701.72,1619.388,1482.234,15.805,22.609,629.336,2487.4,10174.892,1.257,49.323,580.727,2406.637,9513.976,8.007288748424756,0.031,368.294,2674.892,100.968,41.523,23.249,92,Night,0,0,294,,,,
TST-07,Hot Test Rig,295,2026-03-26 15:03:21.888679,-0.0087,0.0,80,466.608,630.96,1551.651,1550.748,13.249,19.26,551.471,2481.157,10269.278,1.224,55.909,518.79,2511.643,8261.317,7.589660174100753,0.031,423.698,2295.135,93.537,40.821,21.01,91,Night,0,0,295,,,,
